Idalumno,CodAsig,Asignatura,Carrera,Semestre,Convocatoria,Anho,Ciclo,Aprobado,AnhoFirma,1P,2P,Taller,Asistencia,Requisito,1R,2R,NF,1F,2F,3F,Materias cursadas
2481,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,0,0,7,13,5,1,1,0,0,0,0,0,0,5
2481,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,11,13,5,1,1,0,0,0,0,0,0,5
2481,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,0,0,9,14,3,0,0,0,0,0,0,0,0,4
2482,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,9,0,0,1,0,0,0,0,0,0,0,8
2483,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,0,5,3,3,1,0,0,0,0,0,0,0,6
2483,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,0,0,15,0,3,1,1,0,0,0,0,0,0,3
2484,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,15,24,8,1,1,0,0,3,3,0,0,4
2487,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,1,2021,12,8,2,1,1,44,0,3,0,3,0,5
2488,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,2018,11,23,3,1,1,0,0,1,1,0,0,5
2488,13015,ESTATICA,ELE-PLS13 ,3,1,2019,1,1,2018,20,12,0,1,1,0,0,3,1,3,0,5
2491,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2491,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,2017,5,17,4,1,1,25,40,1,0,0,1,3
2491,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2017,14,0,0,1,1,0,0,2,2,0,0,5
2493,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,0,8,7,1,0,0,0,0,0,0,0,5
2493,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2018,15,16,4,1,1,24,0,2,0,2,0,3
2495,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,2022,13,5,3,1,1,28,38,1,0,0,1,4
2495,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,18,23,3,1,1,0,0,3,0,3,0,6
2496,13015,ESTATICA,MEC-PLS13 ,3,1,2022,1,0,2022,11,19,2,1,1,26,36,1,0,0,1,5
2496,13015,ESTATICA,MEC-PLS13 ,3,2,2022,2,1,2022,18,9,2,1,1,0,0,3,3,0,0,6
2498,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,13,30,7,1,1,0,0,3,3,0,0,6
2499,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,16,30,5,1,1,0,0,4,4,0,0,5
2500,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,6,0,5,1,0,0,0,0,0,0,0,5
2500,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,1,2021,17,30,7,1,1,0,0,4,4,0,0,5
2501,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,4,8,2,1,0,0,0,0,0,0,0,6
2501,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,2,0,1,1,0,0,0,0,0,0,0,3
2502,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,1,2021,9,16,4,1,1,44,0,3,0,3,0,6
2504,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2509,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2511,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,4,3,2,1,0,0,0,0,0,0,0,5
2511,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,4,0,2,1,0,0,0,0,0,0,0,6
2511,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,9,6,2,1,1,0,17,0,0,0,0,6
2514,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,7,9,3,1,1,0,0,0,0,0,0,7
2514,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,2022,13,5,4,1,1,12,31,0,0,0,0,7
2514,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,2022,4,0,4,1,1,0,0,1,0,1,0,4
2515,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,17,7,6,1,1,0,0,0,0,0,0,5
2515,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,13,13,7,1,1,16,0,0,0,0,0,5
2516,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,0,0,8,19,6,1,1,0,0,0,0,0,0,5
2516,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,1,2017,14,8,6,1,1,33,0,3,0,3,0,5
2518,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,5,0,2,1,0,0,0,0,0,0,0,6
2518,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,16,4,3,1,1,28,0,0,0,0,0,6
2518,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,0,18,8,1,1,48,0,3,0,3,0,4
2519,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2519,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
2519,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4
2520,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,0,0,2,1,0,0,0,0,0,0,0,6
2520,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,8,0,3,1,0,0,0,0,0,0,0,3
2520,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,5,14,6,1,1,0,15,0,0,0,0,5
2521,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,9,10,5,1,1,0,0,0,0,0,0,6
2521,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,19,20,8,1,1,0,0,3,3,0,0,5
2523,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,16,26,6,1,1,0,0,3,3,0,0,5
2525,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,0,0,3,1,0,0,0,0,0,0,0,6
2525,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,18,20,10,1,1,0,0,5,5,0,0,6
2527,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,2018,10,5,7,1,1,28,0,1,0,0,1,6
2527,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,0,2018,0,0,0,1,1,0,0,0,0,0,0,8
2527,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,14,27,7,1,1,0,0,3,3,0,0,6
2534,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,13,5,2,1,1,0,0,0,0,0,0,7
2535,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,12,13,6,1,1,8,0,0,0,0,0,5
2538,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,0,2018,16,14,5,1,1,0,0,1,1,1,0,5
2538,13015,ESTATICA,IND-PLS13 ,3,1,2019,1,0,2018,17,22,0,1,0,0,0,1,1,0,0,6
2538,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,1,2019,11,23,7,1,1,0,0,3,1,3,0,5
2539,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,9,0,2,1,0,0,0,0,0,0,0,5
2539,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,21,18,8,1,1,0,0,3,3,0,0,6
2540,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,6,16,6,1,1,44,0,2,0,2,0,2
2543,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,2021,11,9,4,1,1,36,0,1,0,1,0,6
2543,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,2021,10,0,4,1,1,0,0,1,1,0,1,7
2543,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,17,14,6,1,1,0,0,2,2,0,0,4
2544,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,11,0,3,1,0,0,0,0,0,0,0,3
2545,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,13,30,8,1,1,0,0,3,3,0,0,6
2547,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,1,2018,15,24,6,1,1,50,0,5,0,5,0,5
2549,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,9,17,6,1,1,0,0,3,0,0,3,6
2553,13015,ESTATICA,IND-PLS13 ,3,1,2016,2,0,0,13,0,9,0,0,0,0,0,0,0,0,5
2553,13015,ESTATICA,IND-PLS13 ,3,1,2017,2,0,0,10,10,9,1,1,4,0,0,0,0,0,3
2553,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,1,2018,12,23,8,1,1,0,0,4,4,0,0,6
2554,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,9,13,3,1,1,2,0,0,0,0,0,5
2554,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,4,11,2,1,1,7,0,0,0,0,0,5
2554,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,12,19,7,1,1,0,0,2,1,1,2,5
2555,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,16,30,4,1,1,0,0,5,5,0,0,6
2556,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,7,9,4,1,1,28,27,0,0,0,0,4
2556,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,0,2018,13,18,4,1,1,0,0,0,0,0,0,4
2556,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,2018,13,0,0,1,1,0,0,1,0,0,1,5
2556,13015,ESTATICA,ELE-PLS13 ,3,1,2019,1,0,0,0,29,2,0,0,0,0,0,0,0,0,3
2556,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,1,2019,16,27,3,1,1,0,0,3,3,0,0,4
2558,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,2017,12,23,5,1,1,0,0,1,1,1,1,6
2558,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2018,20,14,8,1,1,0,0,3,3,0,0,6
2559,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,1,2021,12,30,4,1,1,0,0,4,4,0,0,5
2561,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,0,0,3,1,0,0,0,0,0,0,0,6
2561,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,16,0,4,1,1,3,26,0,0,0,0,5
2561,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,18,7,6,1,1,34,0,3,0,0,3,4
2565,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,3,0,0,1,0,0,0,0,0,0,0,7
2565,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,1,0,3,1,0,0,0,0,0,0,0,6
2565,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,15,8,6,1,1,8,20,0,0,0,0,4
2567,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,1,2021,12,5,2,1,1,26,39,3,0,0,3,5
2569,13015,ESTATICA,MEC-PLS13 ,3,1,2022,1,1,2022,18,22,2,1,1,0,0,2,0,2,0,6
2571,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,12,10,6,1,1,20,0,0,0,0,0,5
2573,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4
2573,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,2,0,0,1,0,0,0,0,0,0,0,4
2573,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,10,3,2,1,0,0,0,0,0,0,0,3
2574,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2574,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
2574,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,0,0,2,1,0,0,0,0,0,0,0,4
2575,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,20,12,5,1,1,0,0,3,3,0,0,5
2577,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2577,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2577,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,4,0,0,1,0,0,0,0,0,0,0,8
2577,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,4,13,2,1,1,26,38,2,0,0,2,8
2580,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,1,2016,13,26,5,1,1,0,0,2,1,2,0,4
2581,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,8,0,2,1,0,0,0,0,0,0,0,5
2581,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,2022,9,18,6,1,1,29,24,0,0,0,0,4
2583,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,19,29,6,1,1,0,0,4,4,0,0,6
2584,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,0,0,2,0,0,0,0,0,0,0,0,7
2585,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,16,27,6,1,1,0,0,4,4,0,0,6
2587,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,2021,10,18,7,1,1,22,0,1,0,1,0,5
2587,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2021,19,25,7,1,1,0,0,5,5,0,0,5
2588,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,5,11,3,1,1,16,28,0,0,0,0,4
2588,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,0,2018,13,14,5,1,1,30,0,0,0,0,0,4
2588,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,1,2018,16,23,0,1,1,0,0,2,2,0,0,4
2589,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,18,24,5,1,1,0,0,3,1,1,3,5
2594,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,6,18,6,1,1,0,0,2,0,2,0,6
2598,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,7,11,6,1,1,16,0,0,0,0,0,5
2598,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,1,2020,21,25,4,1,1,0,0,4,4,0,0,4
2599,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2015,14,23,0,1,0,0,0,4,4,0,0,5
2600,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,0,0,7,16,4,1,1,0,0,0,0,0,0,5
2601,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,14,22,8,1,1,0,0,3,1,3,0,5
2603,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,5,0,2,1,0,0,0,0,0,0,0,3
2603,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,0,0,11,5,4,1,1,18,0,0,0,0,0,6
2603,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,1,2018,9,15,3,1,1,46,0,3,0,3,0,6
2606,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,14,9,5,1,1,12,16,0,0,0,0,5
2609,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,1,0,2,1,0,0,0,0,0,0,0,6
2609,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,3,6,3,1,0,0,0,0,0,0,0,7
2609,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,0,0,1,1,0,0,0,0,0,0,0,6
2612,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,7,0,1,1,0,0,0,0,0,0,0,5
2612,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,16,10,4,1,1,0,0,0,0,0,0,5
2614,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,2018,9,7,7,1,1,34,0,1,0,1,1,5
2614,13015,ESTATICA,ELE-PLS13 ,3,1,2019,1,0,2018,21,11,0,1,0,0,0,1,1,0,0,6
2614,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,1,2019,6,21,4,1,1,32,0,4,0,4,0,5
2617,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,14,14,10,1,1,0,0,4,4,0,0,5
2618,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,14,14,4,1,1,26,26,0,0,0,0,5
2618,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2018,16,27,9,1,1,0,0,4,4,0,0,3
2620,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,0,0,4,0,3,0,0,0,0,0,0,0,0,6
2620,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,2017,12,3,8,1,1,12,28,1,0,0,1,4
2620,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2017,17,27,0,1,1,0,0,5,5,0,0,6
2621,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,0,8,13,2,1,1,0,0,0,0,0,0,6
2621,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,1,1,0,0,0,0,0,0,0,6
2621,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,7,21,2,1,1,22,36,2,0,0,2,7
2622,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,1,2017,11,15,6,1,1,29,0,2,0,2,0,6
2625,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,11,6,1,1,0,0,0,0,0,0,0,4
2625,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,17,16,7,1,1,40,0,4,0,4,0,3
2626,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,0,0,15,8,9,1,1,8,18,0,0,0,0,5
2627,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,1,2017,14,13,9,1,1,33,0,2,0,2,0,6
2628,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,14,10,2,1,1,0,0,0,0,0,0,7
2628,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,4,2,3,1,0,0,0,0,0,0,0,6
2628,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,0,14,2,4,1,1,0,0,0,0,0,0,5
2631,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,2021,14,22,3,1,1,0,0,1,1,1,0,4
2631,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,2021,12,9,3,1,1,0,0,1,1,0,0,5
2631,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,17,16,5,1,1,0,0,2,2,0,0,5
2636,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,7,0,5,1,0,0,0,0,0,0,0,5
2636,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,2,0,1,0,0,0,0,0,0,0,0,3
2638,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,9,10,4,1,1,26,0,0,0,0,0,5
2639,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2639,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,3,0,2,1,0,0,0,0,0,0,0,7
2639,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,18,15,7,1,1,0,0,2,0,0,2,5
2640,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,16,20,7,1,1,0,0,2,2,0,0,4
2641,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,14,10,2,1,1,14,20,0,0,0,0,7
2641,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,5,10,5,1,1,18,34,2,0,0,2,7
2642,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,18,12,5,1,1,0,0,3,3,0,0,5
2643,13015,ESTATICA,IND-PLS13 ,3,1,2017,2,0,0,6,7,3,1,0,0,0,0,0,0,0,5
2643,13015,ESTATICA,IND-PLS13 ,3,1,2018,1,0,2018,13,16,6,1,1,28,0,0,0,0,0,5
2643,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,1,2018,0,0,0,1,1,0,0,2,2,0,0,6
2644,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,8,7,4,1,1,20,25,0,0,0,0,6
2644,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2018,14,25,7,1,1,0,0,3,3,0,0,4
2645,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,6,9,4,1,1,26,24,0,0,0,0,5
2645,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,1,2018,12,23,3,1,1,0,0,3,3,0,0,5
2647,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,6,4,2,1,0,0,0,0,0,0,0,6
2647,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,19,13,6,1,1,0,0,2,2,0,0,5
2648,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,0,0,1,1,0,0,0,0,0,0,0,8
2650,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,0,0,0,2,0,0,0,0,0,0,0,0,6
2650,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,5,10,4,1,1,20,0,0,0,0,0,6
2652,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,2021,11,6,3,1,1,40,0,1,0,1,1,5
2652,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2021,22,26,3,1,1,0,0,4,4,0,0,4
2653,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,2021,6,11,3,1,1,36,0,1,0,1,0,6
2653,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2021,0,0,3,1,1,0,0,3,1,3,0,6
2654,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,1,2018,17,20,9,1,1,0,0,4,4,0,0,6
2655,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,1,2018,13,10,4,1,1,39,0,2,0,2,0,5
2658,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,1,2021,15,27,6,1,1,0,0,4,4,0,0,6
2660,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,0,0,3,3,2,1,0,0,0,0,0,0,0,6
2660,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,4,6,2,1,0,0,0,0,0,0,0,5
2660,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,0,10,14,2,1,1,14,20,0,0,0,0,5
2660,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,2,0,2,1,0,0,0,0,0,0,0,7
2660,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,3,6,2,1,0,0,0,0,0,0,0,5
2660,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,6,14,4,1,1,24,24,0,0,0,0,5
2663,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2663,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,8,0,2,1,0,0,0,0,0,0,0,3
2664,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,12,10,7,1,1,0,0,0,0,0,0,5
2664,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,16,17,4,1,1,30,48,5,0,0,5,5
2665,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,0,2018,7,15,6,1,1,34,0,1,0,1,1,3
2665,13015,ESTATICA,IND-PLS13 ,3,1,2019,1,1,2018,18,0,0,1,1,0,0,3,0,3,0,4
2666,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,19,29,5,1,1,0,0,3,3,0,0,3
2668,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,0,0,10,10,5,1,1,12,18,0,0,0,0,4
2668,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,0,0,11,11,4,1,1,24,0,0,0,0,0,6
2668,13015,ESTATICA,MCT-PLS13 ,3,2,2018,2,1,2018,9,15,5,1,1,38,0,2,0,2,0,5
2671,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,12,18,4,1,1,20,0,0,0,0,0,7
2671,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,15,26,7,1,1,0,0,4,4,0,0,5
2672,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,2021,11,11,5,1,1,0,30,0,0,0,0,4
2672,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,1,2021,10,20,5,1,1,0,0,2,2,0,0,5
2673,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,8,0,0,1,0,0,0,0,0,0,0,6
2673,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,17,10,6,1,1,8,0,0,0,0,0,7
2673,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,21,29,8,1,1,0,0,4,4,0,0,6
2676,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,0,0,0,1,1,0,0,0,0,0,0,0,5
2676,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,0,0,0,0,3,1,0,0,0,0,0,0,0,5
2676,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,0,2022,13,13,9,1,1,20,0,1,0,1,0,3
2677,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,19,21,9,1,1,0,0,3,3,0,0,6
2678,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,1,2017,12,17,6,1,1,0,0,2,2,0,0,4
2680,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,2,0,2,1,0,0,0,0,0,0,0,5
2680,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,1,2022,15,21,6,1,1,0,0,2,1,2,0,3
2684,13015,ESTATICA,MCT-PLS13 ,3,2,2019,2,1,2019,13,16,6,1,1,0,0,2,2,0,0,5
2685,13015,ESTATICA,IND-PLS13 ,3,1,2021,1,0,0,12,17,2,1,1,0,14,0,0,0,0,4
2685,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,2021,11,7,4,1,1,34,0,1,0,1,0,4
2685,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,1,2021,15,9,4,1,1,0,0,3,3,0,0,4
2688,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,1,2019,14,28,8,1,1,0,0,2,2,0,0,5
2689,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,15,20,7,1,1,0,0,3,1,1,3,3
2690,13015,ESTATICA,MCT-PLS13 ,3,1,2021,1,1,2020,19,23,2,1,1,0,0,3,3,0,0,6
2692,13015,ESTATICA,MEC-PLS13 ,3,1,2016,2,1,2016,17,27,7,1,1,0,0,3,0,3,0,4
2695,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,0,0,9,13,3,1,1,14,0,0,0,0,0,5
2695,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,9,14,4,1,1,17,17,0,0,0,0,4
2695,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,0,2019,16,18,4,1,1,0,0,1,0,1,0,3
2695,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,2019,8,0,0,1,1,0,0,1,1,1,0,5
